location.place,location.region,location.country,location.lat,location.lon,current.last_updated_epoch,current.temp_c,current.is_day,current.wind_mph,current.wind_degree,current.pressure_mb,current.precip_mm,current.humidity,current.cloud,current.feelslike_c
"Mumbai","Maharashtra","India",18.98,72.83,1638509400,28,1,6.9,140,1013,0,70,50,31.3
"Chennai","Tamil Nadu","India",13.08,80.28,1638510300,30,1,9.4,20,1012,0,70,50,35.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638510300,25.9,1,5.8,92,1014,0,59,25,27
"Mumbai","Maharashtra","India",18.98,72.83,1638513900,29,1,4.3,190,1012,0.2,70,50,33
"Chennai","Tamil Nadu","India",13.08,80.28,1638513900,30,1,9.4,20,1011,0,62,75,34.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638513900,28.1,1,5.8,90,1013,0,56,25,29.4
"Mumbai","Maharashtra","India",18.98,72.83,1638521100,29,1,10.5,260,1010,0,70,50,32.5
"Chennai","Tamil Nadu","India",13.08,80.28,1638521100,31,1,6.9,40,1009,0,63,50,36.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638521100,29.2,1,5.4,70,1010,0,53,21,30.7
"Mumbai","Maharashtra","India",18.98,72.83,1638524700,29,1,6.9,260,1009,0,66,50,32.5
"Chennai","Tamil Nadu","India",13.08,80.28,1638524700,31,1,4.3,40,1009,0,66,50,36.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638524700,29.3,1,5.4,54,1010,0,52,16,30.6
"Mumbai","Maharashtra","India",18.98,72.83,1638528300,28,1,8.1,250,1009,0,70,50,30.7
"Chennai","Tamil Nadu","India",13.08,80.28,1638528300,31,1,4.3,10,1009,0,59,50,37
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638528300,31.4,1,5.4,57,1009,0,52,14,34.2
"Mumbai","Maharashtra","India",18.98,72.83,1638531900,28,1,6.9,290,1010,0,79,50,31
"Chennai","Tamil Nadu","India",13.08,80.28,1638531900,30,1,6.9,50,1009,0,66,25,35.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638531900,30.8,1,5.8,62,1010,0,54,12,33.5
"Mumbai","Maharashtra","India",18.98,72.83,1638535500,28,0,5.6,320,1010,0,79,25,31.4
"Chennai","Tamil Nadu","India",13.08,80.28,1638535500,28,0,4.3,50,1010,0,79,25,31.9
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638535500,28.1,0,5.1,72,1010,0,62,11,30.1
"Mumbai","Maharashtra","India",18.98,72.83,1638539100,27,0,4.3,320,1011,0,84,50,29.8
"Chennai","Tamil Nadu","India",13.08,80.28,1638539100,27,0,4.3,50,1011,0,79,25,30
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638539100,26.5,0,3.8,81,1011,0,64,10,28
"Mumbai","Maharashtra","India",18.98,72.83,1638542700,27,0,4.3,310,1012,0,84,50,30
"Chennai","Tamil Nadu","India",13.08,80.28,1638542700,27,0,5.6,60,1011,0,84,25,29.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638542700,25.4,0,4.7,109,1012,0,65,14,26.8
"Mumbai","Maharashtra","India",18.98,72.83,1638546300,26,0,6.9,340,1013,0,89,50,28.6
"Chennai","Tamil Nadu","India",13.08,80.28,1638546300,27,0,3.8,50,1012,0,84,25,29.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638546300,24.2,0,5.4,134,1014,0,68,22,25.8
"Mumbai","Maharashtra","India",18.98,72.83,1638593100,27,1,0,0,1013,0,79,25,29.5
"Chennai","Tamil Nadu","India",13.08,80.28,1638593100,30,1,4.3,300,1013,0,62,0,34
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638593100,25.6,1,0.4,66,1014,0,62,23,26.9
"Mumbai","Maharashtra","India",18.98,72.83,1638618300,29,1,6.9,280,1010,0,70,50,32.7
"Chennai","Tamil Nadu","India",13.08,80.28,1638618300,30,1,4.3,100,1009,0,94,25,32.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638618300,29.9,1,3.4,33,1009,0,52,34,31.6
"Mumbai","Maharashtra","India",18.98,72.83,1638629100,28,0,4.3,360,1012,0,79,50,31.4
"Chennai","Tamil Nadu","India",13.08,80.28,1638629100,28,0,3.8,100,1011,0,70,25,30.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638629100,26.3,0,2.9,109,1012,0,62,25,27.6
"Mumbai","Maharashtra","India",18.98,72.83,1638676800,25,1,6.9,140,1015,0,94,25,26.8
"Chennai","Tamil Nadu","India",13.08,80.28,1638676800,30,1,5.6,220,1013,0,75,25,33.9
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638676800,27,1,3.6,324,1014,0,56,12,28.1
"Mumbai","Maharashtra","India",18.98,72.83,1638691200,30,1,6.9,210,1011,0,55,50,34.5
"Chennai","Tamil Nadu","India",13.08,80.28,1638691200,34,1,0,104,1008,0,47,25,41.9
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638691200,30.9,1,4.3,359,1010,0,48,44,32.5
"Mumbai","Maharashtra","India",18.98,72.83,1638694800,30,1,11.9,250,1010,0,59,25,33.8
"Chennai","Tamil Nadu","India",13.08,80.28,1638694800,33,1,0,88,1008,0,56,25,40
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638694800,31.1,1,4.5,352,1009,0,46,43,32.6
"Mumbai","Maharashtra","India",18.98,72.83,1638698400,29,1,10.5,250,1010,0,58,25,32
"Chennai","Tamil Nadu","India",13.08,80.28,1638698400,31,1,6.9,110,1008,0,75,25,35.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638698400,30.9,1,5.4,340,1009,0,47,44,32.4
"Mumbai","Maharashtra","India",18.98,72.83,1638705600,28,0,6.9,250,1011,0,58,25,30.5
"Chennai","Tamil Nadu","India",13.08,80.28,1638705600,29,0,5.6,130,1009,0,84,25,33
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638705600,28.8,0,5.4,306,1010,0.1,57,70,30.6
"Mumbai","Maharashtra","India",18.98,72.83,1638720000,27,0,0,0,1013,0,74,25,29.1
"Chennai","Tamil Nadu","India",13.08,80.28,1638720000,28,0,0,120,1011,0,94,25,32.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638720000,27.1,0,4.7,22,1012,0,62,15,28.6
"Mumbai","Maharashtra","India",18.98,72.83,1638723600,26,0,3.8,40,1013,0,79,25,27.7
"Chennai","Tamil Nadu","India",13.08,80.28,1638723600,28,0,0,132,1011,0,94,25,32.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638723600,26.3,0,4.7,33,1012,0,62,13,27.6
"Mumbai","Maharashtra","India",18.98,72.83,1638765900,29,1,8.1,90,1014,0,52,25,32.4
"Chennai","Tamil Nadu","India",13.08,80.28,1638765900,30,1,3.8,300,1012,0,75,50,35.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638765900,26.6,1,3.4,12,1014,0,56,14,27.6
"Mumbai","Maharashtra","India",18.98,72.83,1638769500,30,1,0,0,1014,0,46,25,33.6
"Chennai","Tamil Nadu","India",13.08,80.28,1638769500,31,1,3.8,270,1011,0.1,71,50,36.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638769500,27.7,1,3.6,7,1014,0,52,14,28.6
"Mumbai","Maharashtra","India",18.98,72.83,1638776700,31,1,3.8,110,1012,0,43,25,34.3
"Chennai","Tamil Nadu","India",13.08,80.28,1638776700,31,1,12.5,140,1010,0,75,50,35.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638776700,32.4,1,4.7,2,1012,0,46,10,34.8
"Mumbai","Maharashtra","India",18.98,72.83,1638780300,30,1,9.4,290,1011,0,59,25,32.4
"Chennai","Tamil Nadu","India",13.08,80.28,1638780300,30,1,9.4,110,1009,0,75,50,33.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638780300,30.8,1,4.7,10,1010,0,44,29,31.7
"Mumbai","Maharashtra","India",18.98,72.83,1638787500,30,1,9.4,310,1010,0,62,25,32.7
"Chennai","Tamil Nadu","India",13.08,80.28,1638787500,29,1,6.9,130,1009,0,84,50,32.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638787500,31,1,4.7,7,1009,0,42,29,31.7
"Mumbai","Maharashtra","India",18.98,72.83,1638791100,29,1,9.4,290,1010,0,66,25,31.2
"Chennai","Tamil Nadu","India",13.08,80.28,1638791100,29,1,8.1,130,1009,0,84,50,32.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638791100,30.7,1,4.3,6,1009,0,42,28,31.4
"Mumbai","Maharashtra","India",18.98,72.83,1638794700,29,0,5.6,30,1011,0,66,0,31.7
"Chennai","Tamil Nadu","India",13.08,80.28,1638794700,28,0,5.6,130,1010,0,84,50,31.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638794700,28.8,0,4,2,1010,0,51,29,29.8
"Mumbai","Maharashtra","India",18.98,72.83,1638798300,29,0,5.6,30,1012,0,70,0,31.9
"Chennai","Tamil Nadu","India",13.08,80.28,1638798300,28,0,4.3,130,1011,0,89,50,31.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638798300,27.2,0,5.4,356,1011,0,52,29,28
"Mumbai","Maharashtra","India",18.98,72.83,1638852300,28,1,8.1,120,1015,0,55,0,29.3
"Chennai","Tamil Nadu","India",13.08,80.28,1638852300,29,1,3.8,10,1014,0,79,50,33.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638852300,26.7,1,7.8,83,1015,0,60,19,28
"Mumbai","Maharashtra","India",18.98,72.83,1638855900,30,1,9.4,110,1014,0,49,0,32
"Chennai","Tamil Nadu","India",13.08,80.28,1638855900,31,1,6.9,30,1013,0,66,50,37.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638855900,27.9,1,9.4,73,1015,0,52,12,28.8
"Mumbai","Maharashtra","India",18.98,72.83,1638859500,30,1,9.4,90,1013,0,49,0,31.6
"Chennai","Tamil Nadu","India",13.08,80.28,1638859500,31,1,8.1,30,1012,0,66,50,36.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638859500,31.7,1,9.4,69,1014,0,47,15,33.8
"Mumbai","Maharashtra","India",18.98,72.83,1638863100,31,1,9.4,120,1012,0,46,0,33
"Chennai","Tamil Nadu","India",13.08,80.28,1638863100,32,1,8.1,40,1011,0,59,50,38.9
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638863100,30.3,1,8.3,67,1013,0,43,26,30.9
"Mumbai","Maharashtra","India",18.98,72.83,1638873900,33,1,8.1,290,1010,0,44,0,36.3
"Chennai","Tamil Nadu","India",13.08,80.28,1638873900,31,1,8.1,60,1009,0,63,50,36.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638873900,30.2,1,6,66,1010,0,40,21,30.4
"Mumbai","Maharashtra","India",18.98,72.83,1638877500,31,1,6.9,340,1011,0,52,0,33.3
"Chennai","Tamil Nadu","India",13.08,80.28,1638877500,30,1,8.1,60,1009,0,66,50,35.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638877500,29.7,1,5.8,71,1011,0,42,21,29.9
"Mumbai","Maharashtra","India",18.98,72.83,1638881100,30,0,4.3,330,1011,0,62,0,32.5
"Chennai","Tamil Nadu","India",13.08,80.28,1638881100,28,0,5.6,60,1010,0,79,50,31.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638881100,27.4,0,5.4,68,1011,0,50,22,28.1
"Mumbai","Maharashtra","India",18.98,72.83,1638884700,29,0,5.6,330,1012,0,66,0,31.3
"Chennai","Tamil Nadu","India",13.08,80.28,1638884700,28,0,4.3,70,1011,0,79,25,32.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638884700,25.8,0,5.4,61,1012,0,52,19,26.6
"Mumbai","Maharashtra","India",18.98,72.83,1638888300,28,0,0,0,1012,0,74,0,30
"Chennai","Tamil Nadu","India",13.08,80.28,1638888300,27,0,0,25,1012,0,89,25,30.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638888300,25.5,0,5.1,65,1013,0,53,16,26.4
"Mumbai","Maharashtra","India",18.98,72.83,1638891900,28,0,4.3,340,1012,0,66,0,30.1
"Chennai","Tamil Nadu","India",13.08,80.28,1638891900,27,0,4.3,50,1012,0,94,25,30.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638891900,24.8,0,4.9,91,1014,0,54,14,25.8
"Mumbai","Maharashtra","India",18.98,72.83,1638895500,29,0,5.6,60,1013,0,58,0,31.9
"Chennai","Tamil Nadu","India",13.08,80.28,1638895500,27,0,4.3,40,1013,0,94,25,30.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638895500,24.2,0,5.8,108,1014,0,57,12,25.5
"Mumbai","Maharashtra","India",18.98,72.83,1638938700,28,1,9.4,110,1014,0,51,75,29.2
"Chennai","Tamil Nadu","India",13.08,80.28,1638938700,29,1,5.6,70,1013,0.1,84,50,33.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638938700,25.7,1,8.5,83,1015,0,63,3,27
"Mumbai","Maharashtra","India",18.98,72.83,1638942300,29,1,6.9,100,1014,0,48,50,30.3
"Chennai","Tamil Nadu","India",13.08,80.28,1638942300,30,1,9.4,50,1012,0.1,75,50,35.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638942300,27.1,1,9.2,85,1015,0,58,4,28.4
"Mumbai","Maharashtra","India",18.98,72.83,1638945900,30,1,8.1,120,1013,0,46,25,31.6
"Chennai","Tamil Nadu","India",13.08,80.28,1638945900,31,1,6.9,40,1011,0.4,75,50,37.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638945900,29.4,1,9.6,84,1014,0,55,23,31.2
"Mumbai","Maharashtra","India",18.98,72.83,1638949500,32,1,11.9,100,1012,0,38,25,34.9
"Chennai","Tamil Nadu","India",13.08,80.28,1638949500,31,1,9.4,20,1010,0.2,71,50,37.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638949500,30.1,1,9.8,82,1013,0,52,20,32
"Mumbai","Maharashtra","India",18.98,72.83,1638953100,33,1,4.3,100,1011,0,34,25,36.8
"Chennai","Tamil Nadu","India",13.08,80.28,1638953100,31,1,8.1,70,1010,0.2,66,50,37.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638953100,30.1,1,10.1,87,1011,0,50,52,31.7
"Mumbai","Maharashtra","India",18.98,72.83,1638956700,33,1,6.9,140,1011,0,34,0,36.3
"Chennai","Tamil Nadu","India",13.08,80.28,1638956700,31,1,5.6,60,1009,0.1,71,50,37.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638956700,30.3,1,9.6,97,1011,0,48,44,31.7
"Mumbai","Maharashtra","India",18.98,72.83,1638960300,33,1,4.3,230,1010,0,36,0,36.3
"Chennai","Tamil Nadu","India",13.08,80.28,1638960300,30,1,9.4,60,1009,0,75,50,35.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638960300,30.1,1,9.4,102,1010,0,48,46,31.3
"Mumbai","Maharashtra","India",18.98,72.83,1638967500,30,0,8.1,190,1012,0,59,25,32.1
"Chennai","Tamil Nadu","India",13.08,80.28,1638967500,29,0,3.8,70,1010,0.1,79,50,34.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638967500,26.8,0,12.3,99,1011,0,61,45,28.1
"Mumbai","Maharashtra","India",18.98,72.83,1638971100,29,0,0,0,1012,0,62,25,30.7
"Chennai","Tamil Nadu","India",13.08,80.28,1638971100,28,0,6.9,70,1011,0,89,50,32.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638971100,25.2,0,12.3,103,1012,0,68,44,26.7
"Mumbai","Maharashtra","India",18.98,72.83,1638978300,27,0,5.6,350,1013,0,74,25,28.1
"Chennai","Tamil Nadu","India",13.08,80.28,1638978300,28,0,6.9,60,1013,0,89,50,32
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638978300,24.6,0,11.6,91,1014,0.1,73,88,26.3
"Mumbai","Maharashtra","India",18.98,72.83,1638981900,27,0,5.6,20,1013,0,70,25,28.1
"Chennai","Tamil Nadu","India",13.08,80.28,1638981900,28,0,8.1,90,1013,0,89,50,32
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1638981900,24.3,0,11.4,92,1014,0,76,23,26.1
"Mumbai","Maharashtra","India",18.98,72.83,1639025100,29,1,4.3,60,1016,0,55,50,30.3
"Chennai","Tamil Nadu","India",13.08,80.28,1639025100,31,1,6.9,110,1014,1.4,71,50,38.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639025100,23.9,1,11,73,1017,0,81,31,25.9
"Mumbai","Maharashtra","India",18.98,72.83,1639033200,32,1,0,0,1014,0,41,25,34.8
"Chennai","Tamil Nadu","India",13.08,80.28,1639033200,32,1,9.4,110,1012,0.1,59,50,38.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639033200,28.7,1,12.8,66,1014,0.1,62,73,31.1
"Mumbai","Maharashtra","India",18.98,72.83,1639039500,33,1,0,0,1013,0,39,25,36.4
"Chennai","Tamil Nadu","India",13.08,80.28,1639039500,32,1,9.4,130,1012,0,59,50,37.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639039500,29,1,11.9,64,1013,0.2,59,83,31.1
"Mumbai","Maharashtra","India",18.98,72.83,1639043100,32,1,8.1,220,1012,0,46,25,34.4
"Chennai","Tamil Nadu","India",13.08,80.28,1639043100,31,1,11.9,130,1011,0.1,66,50,35.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639043100,29.3,1,10.3,65,1012,0.4,56,55,31.2
"Mumbai","Maharashtra","India",18.98,72.83,1639046700,31,1,9.4,270,1012,0,52,50,33.2
"Chennai","Tamil Nadu","India",13.08,80.28,1639046700,30,1,11.9,90,1012,0,66,50,33.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639046700,29.3,1,9.2,69,1012,0.1,53,60,30.9
"Mumbai","Maharashtra","India",18.98,72.83,1639050300,31,1,8.1,290,1013,0,52,50,33.7
"Chennai","Tamil Nadu","India",13.08,80.28,1639050300,29,1,11.9,110,1012,0,70,50,32.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639050300,29.3,1,10.7,69,1012,0.1,52,56,30.8
"Mumbai","Maharashtra","India",18.98,72.83,1639053900,29,0,8.1,300,1013,0,66,50,30.8
"Chennai","Tamil Nadu","India",13.08,80.28,1639053900,28,0,5.6,90,1012,0,74,50,31.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639053900,26.3,0,15.9,69,1013,0.5,66,59,27.9
"Mumbai","Maharashtra","India",18.98,72.83,1639057500,29,0,8.1,320,1014,0,55,50,30.9
"Chennai","Tamil Nadu","India",13.08,80.28,1639057500,28,0,5.6,100,1013,0,79,50,31.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639057500,25,0,15.9,73,1014,0.1,75,77,26.8
"Mumbai","Maharashtra","India",18.98,72.83,1639061100,28,0,4.3,330,1014,0,62,50,29.6
"Chennai","Tamil Nadu","India",13.08,80.28,1639061100,28,0,5.6,90,1014,0,79,50,31.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639061100,23.9,0,15.7,73,1015,0.1,79,82,25.8
"Mumbai","Maharashtra","India",18.98,72.83,1639064700,28,0,9.4,340,1015,0,66,25,29.6
"Chennai","Tamil Nadu","India",13.08,80.28,1639064700,28,0,4.3,60,1015,0.2,84,50,32
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639064700,22.5,0,13,66,1016,1.1,83,59,24.8
"Mumbai","Maharashtra","India",18.98,72.83,1639068300,27,0,5.6,340,1015,0,70,25,28.2
"Chennai","Tamil Nadu","India",13.08,80.28,1639068300,27,0,4.3,60,1015,0.1,89,50,30
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639068300,21.9,0,12.1,59,1017,0.3,86,51,21.9
"Mumbai","Maharashtra","India",18.98,72.83,1639071900,27,0,4.3,40,1015,0,70,25,28.2
"Chennai","Tamil Nadu","India",13.08,80.28,1639071900,27,0,4.3,60,1015,0.1,89,50,30
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639071900,21.4,0,11.9,63,1017,0.2,92,99,21.4
"Mumbai","Maharashtra","India",18.98,72.83,1639111500,29,1,6.9,70,1016,0,48,25,30.3
"Chennai","Tamil Nadu","India",13.08,80.28,1639111500,29,1,9.4,40,1016,0,79,50,32.9
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639111500,24.9,1,11.6,89,1018,0,71,61,26.5
"Mumbai","Maharashtra","India",18.98,72.83,1639122300,33,1,5.6,30,1014,0,41,25,36.7
"Chennai","Tamil Nadu","India",13.08,80.28,1639122300,29,1,8.1,30,1013,0.1,75,50,32.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639122300,27.6,1,12.3,89,1015,0.1,61,93,29.2
"Mumbai","Maharashtra","India",18.98,72.83,1639125900,33,1,5.6,110,1013,0,39,25,36.3
"Chennai","Tamil Nadu","India",13.08,80.28,1639125900,31,1,9.4,50,1012,0.1,63,50,36.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639125900,28,1,12.3,91,1014,0,58,77,29.5
"Mumbai","Maharashtra","India",18.98,72.83,1639133100,33,1,6.9,30,1012,0,36,50,36.9
"Chennai","Tamil Nadu","India",13.08,80.28,1639133100,30,1,11.9,90,1012,0,70,50,35
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639133100,31.8,1,12.3,96,1012,0,46,0,33.7
"Mumbai","Maharashtra","India",18.98,72.83,1639136700,31,1,8.1,330,1012,0,59,50,33.6
"Chennai","Tamil Nadu","India",13.08,80.28,1639136700,28,1,11.9,70,1012,0,79,50,31.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639136700,31.1,1,11.4,97,1012,0,46,0,32.6
"Mumbai","Maharashtra","India",18.98,72.83,1639140300,30,0,5.6,330,1013,0,62,50,32.4
"Chennai","Tamil Nadu","India",13.08,80.28,1639140300,28,0,15,90,1013,0.1,84,50,31.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639140300,28.3,0,8.7,93,1013,0,54,0,29.5
"Mumbai","Maharashtra","India",18.98,72.83,1639143900,29,0,9.4,340,1013,0,58,25,31
"Chennai","Tamil Nadu","India",13.08,80.28,1639143900,27,0,16.1,90,1014,0,84,50,29.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639143900,27.2,0,8.5,80,1014,0,60,5,28.6
"Mumbai","Maharashtra","India",18.98,72.83,1639158300,28,0,3.8,150,1015,0,66,50,29.8
"Chennai","Tamil Nadu","India",13.08,80.28,1639158300,26,0,3.8,20,1015,0,89,50,28.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639158300,22.5,0,8.7,85,1016,0,81,31,24.8
"Mumbai","Maharashtra","India",18.98,72.83,1639161900,27,0,5.6,90,1014,0,70,50,28.4
"Chennai","Tamil Nadu","India",13.08,80.28,1639161900,26,0,3.8,10,1014,0.9,89,50,28.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639161900,22,0,8.9,83,1015,0,83,23,24.5
"Mumbai","Maharashtra","India",18.98,72.83,1639201500,30,1,9.4,110,1016,0,46,25,31.5
"Chennai","Tamil Nadu","India",13.08,80.28,1639201500,30,1,11.9,70,1015,0.8,70,50,35.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639201500,25.9,1,11.9,77,1017,0,67,53,27.5
"Mumbai","Maharashtra","India",18.98,72.83,1639223100,31,1,6.9,320,1012,0,49,25,33.2
"Chennai","Tamil Nadu","India",13.08,80.28,1639223100,29,1,11.9,70,1011,0.6,75,50,34.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639223100,26.8,1,12.8,92,1012,0,64,42,28.4
"Mumbai","Maharashtra","India",18.98,72.83,1639226700,30,0,8.1,320,1013,0,59,50,32.4
"Chennai","Tamil Nadu","India",13.08,80.28,1639226700,28,0,6.9,70,1012,3.1,79,50,32.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639226700,25.2,0,11.9,94,1013,0.1,67,95,26.7
"Mumbai","Maharashtra","India",18.98,72.83,1639230300,29,0,6.9,330,1014,0,62,50,31
"Chennai","Tamil Nadu","India",13.08,80.28,1639230300,28,0,9.4,60,1013,0.4,79,50,32.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639230300,25.1,0,12.8,97,1014,0,69,67,26.7
"Mumbai","Maharashtra","India",18.98,72.83,1639233900,28,0,8.1,340,1015,0,62,25,29.7
"Chennai","Tamil Nadu","India",13.08,80.28,1639233900,28,0,9.4,60,1014,0.4,79,50,32.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639233900,24.6,0,12.3,102,1015,0,73,47,26.3
"Mumbai","Maharashtra","India",18.98,72.83,1639237500,28,0,6.9,350,1015,0,66,25,30.1
"Chennai","Tamil Nadu","India",13.08,80.28,1639237500,28,0,6.9,60,1014,1.8,84,50,32.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639237500,23.3,0,11.9,111,1016,0.1,78,76,25.3
"Mumbai","Maharashtra","India",18.98,72.83,1639241100,28,0,3.8,350,1015,0,66,25,30.1
"Chennai","Tamil Nadu","India",13.08,80.28,1639241100,28,0,6.9,60,1015,0.6,84,50,32.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639241100,22.9,0,12.1,111,1016,0,79,29,25
"Mumbai","Maharashtra","India",18.98,72.83,1639244700,27,0,4.3,160,1015,0,70,25,28.6
"Chennai","Tamil Nadu","India",13.08,80.28,1639244700,28,0,5.6,50,1014,0.7,84,50,32.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639244700,22.5,0,9.6,106,1017,0,81,46,24.8
"Mumbai","Maharashtra","India",18.98,72.83,1639287900,30,1,4.3,90,1016,0,43,50,31.4
"Chennai","Tamil Nadu","India",13.08,80.28,1639287900,30,1,13.6,80,1015,1,79,75,35.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639287900,26,1,13.9,89,1017,0,65,25,27.5
"Mumbai","Maharashtra","India",18.98,72.83,1639291500,31,1,6.9,140,1015,0,41,25,32.8
"Chennai","Tamil Nadu","India",13.08,80.28,1639291500,30,1,13.6,80,1014,5.6,75,50,35.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639291500,27.7,1,14.3,84,1016,0,59,80,29.2
"Mumbai","Maharashtra","India",18.98,72.83,1639302300,32,1,10.5,250,1012,0,43,50,34.5
"Chennai","Tamil Nadu","India",13.08,80.28,1639302300,30,1,13.6,60,1011,0.7,70,50,35.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639302300,29.2,1,13.6,84,1012,0,48,50,30.1
"Mumbai","Maharashtra","India",18.98,72.83,1639305900,32,1,9.4,270,1011,0,46,50,34.6
"Chennai","Tamil Nadu","India",13.08,80.28,1639305900,30,1,9.4,70,1011,0.2,75,50,35.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639305900,29.1,1,13.6,87,1012,0,48,44,29.9
"Mumbai","Maharashtra","India",18.98,72.83,1639309500,31,1,8.1,330,1012,0,49,50,33.3
"Chennai","Tamil Nadu","India",13.08,80.28,1639309500,29,1,11.9,80,1011,0.2,75,50,33.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1639309500,28.4,1,14.1,98,1012,0,52,44,29.4
"Mumbai","Maharashtra","India",18.98,72.83,1639331100,27,0,0,0,1014,0,70,75,28.7
"Chennai","Tamil Nadu","India",13.08,80.28,1639331100,25,0,0,0,1014,0.3,100,75,27.1
